id,like,reply,retweet,view,username,text,time,text_clean,text_preprocessed,polarity_score,polarity
5519,0,0,0,22,@aquabomie,"Besok kan gue ngonser ya, tapi jam segini gue masih di? PRJ:)",2023-06-23 20:11:08,besok kan aku ngonser iya tapi jam segini aku masih di prj,"['besok', 'ngonser', 'iya', 'jam', 'gin', 'prj']",0,neutral
5520,0,1,0,223,@acengnurhid,"Ini gimana si, tau PRJ aja udah bikin macet, eh malah diadain street race di jalan cepat sepanjang jalan Benjamin Sueb, gak dipikirin dampak nya yah bakal semacet apa? Gimana si???  @DivHumas_Polri   @TMCPoldaMetro",2023-06-23 20:10:56,ini bagaimana sih tahu prj saja sudah buat macet eh bahkan diadain street race di jalan cepat sepanjang jalan benjamin sueb enggak dipikirkan dampak nya ya bakal semacet apa bagaimana sih kepolisian republik indonesia,"['sih', 'prj', 'macet', 'eh', 'diadain', 'street', 'race', 'jalan', 'cepat', 'jalan', 'benjamin', 'sueb', 'pikir', 'dampak', 'nya', 'ya', 'macet', 'sih', 'polisi', 'republik', 'indonesia']",-4,negative
5521,0,0,0,60,@hippobulet,Aespa langsung gas ke PRJ sih,2023-06-23 20:06:17,aespa langsung gas ke prj sih,"['aespa', 'langsung', 'gas', 'prj', 'sih']",-1,negative
5522,0,0,0,145,@siwonip,gk bosan2 ya ngajkin gue ke prjaku manusia mager,2023-06-23 19:57:35,gak bosan iya ngajkin aku ke prjaku manusia malas,"['gak', 'bosan', 'iya', 'ngajkin', 'prjaku', 'manusia', 'malas']",-3,negative
5523,0,0,0,15,@toometyu,Anaq ae bakal ke prj gak yyaaa ,2023-06-23 19:54:15,anaq saja bakal ke prj enggak ya,"['anaq', 'prj', 'ya']",0,neutral
5524,1,1,0,126,@aaawwwwiiii,Giliran saya besok yang jaga both di PRJ ,2023-06-23 19:49:23,giliran saya besok yang jaga both di prj,"['gilir', 'besok', 'jaga', 'both', 'prj']",-1,negative
5525,0,0,0,82,@yutopiiia,pengen ke prj dah pas idul adha aja kali ya momennya pas jg abis gajian ,2023-06-23 19:46:17,mau ke prj sudah pas idul adha saja kali iya momennya pas juga habis gajian,"['prj', 'pas', 'idul', 'adha', 'kali', 'iya', 'momen', 'pas', 'habis', 'gaji']",6,positive
5526,0,0,0,41,@optirmal,"Udah tau ada prj masih ada jalanan dititup buat acara balapan, otak lu ga dipake kah ini tim penyelengaranya? goblok asli",2023-06-23 19:41:26,sudah tahu ada prj masih ada jalanan dititup buat acara balapan otak kamu tidak dipakai kah ini tim penyelengaranya bodoh asli,"['prj', 'jalan', 'dititup', 'acara', 'balap', 'otak', 'pakai', 'kah', 'tim', 'penyelengaranya', 'bodoh', 'asli']",-1,negative
5527,0,6,0,491,@ftrboy20,"Rame pada ke prj, apa harus ikutan kesana? Terakhir kali kesana 10 tahun yang lalu ",2023-06-23 19:40:27,ramai pada ke prj apa harus ikutan kesana terakhir kali kesana tahun yang lalu,"['ramai', 'prj', 'ikut', 'kesana', 'kali', 'kesana']",-5,negative
5528,0,0,0,94,@nutellashake14,Pengen ke PRJ tapi mau beli ciki2annya aja HAHAHAHA,2023-06-23 19:39:48,mau ke prj tapi mau beli cikiannya saja haha,"['prj', 'beli', 'cikiannya', 'haha']",1,positive
5530,0,0,0,26,@zoalowrs,fyp aku isinya PRJ. siapa mau temenin aku kalap:(,2023-06-23 19:34:26,fyp saya isinya prj siapa mau temani saya kalap,"['fyp', 'isi', 'prj', 'teman', 'kalap']",-3,negative
5531,0,0,0,730,@JakartaFairID,Lengkap ya kesenangan di Jakarta Fair! Belum lagi ditambah konsernya! Kurang mantep apalagi coba #JakartaFair2023?,2023-06-23 19:34:08,lengkap iya kesenangan di jakarta fair belum lagi ditambah konsernya kurang mantap apalagi coba,"['lengkap', 'iya', 'senang', 'jakarta', 'fair', 'tambah', 'konser', 'mantap', 'coba']",14,positive
5532,0,0,0,49,@Jeynifer_,bm ke prj ,2023-06-23 19:32:45,bm ke prj,"['bm', 'prj']",0,neutral
5533,0,0,0,66,@wsdsinapi,Nah ini nih kalau jalan sendiri di PRJ  KALAP ,2023-06-23 19:31:09,nah ini ini kalau jalan sendiri di prj kalap,"['jalan', 'prj', 'kalap']",-2,negative
5534,0,0,0,59,@strwnrst,Di PRJ aja bingung gimana di padang mahsyar,2023-06-23 19:30:35,di prj saja bingung bagaimana di padang mahsyar,"['prj', 'bingung', 'padang', 'mahsyar']",-2,negative
5535,0,1,0,34,@optirmal,Benci banget jalanan klo udah ada prj tuh ANJIR GUE GAK BISA MASUK RUMAH DENGAN TENANG,2023-06-23 19:30:33,benci banget jalanan kalau sudah ada prj itu   aku enggak bisa masuk rumah dengan tenang,"['benci', 'banget', 'jalan', 'prj', 'masuk', 'rumah', 'tenang']",1,positive
5536,1,2,0,802,@fucuddle,Pen kulineran lagge dah ke paslam maren ga banyak dicobain. Apa coba ke prj ya?,2023-06-23 19:30:05,pengen kulineran lagge sudah ke paslam kemarin tidak banyak dicobain apa coba ke prj iya,"['ken', 'kuliner', 'lagge', 'paslam', 'kemarin', 'dicobain', 'coba', 'prj', 'iya']",1,positive
5537,0,0,0,51,@hippobulet,mau masuk PRJ aja antre macetnya :),2023-06-23 19:25:55,mau masuk prj saja antre macetnya,"['masuk', 'prj', 'antre', 'macet']",0,neutral
5538,0,0,0,28,@happylouist91_,Kok aku ga ada tertarik tertariknya ya di ajak ke prj :),2023-06-23 19:25:31,kok saya tidak ada tertarik tertariknya iya di ajak ke prj,"['tarik', 'tarik', 'iya', 'ajak', 'prj']",5,positive
5540,0,1,0,133,@raisa61222,cape bangetttt di prj macet parah,2023-06-23 19:25:03,lelah banget di prj macet parah,"['lelah', 'banget', 'prj', 'macet', 'parah']",-8,negative
5541,0,0,0,271,@shubandung,markicob pensil alis gratisan dr hasil purchase di prj,2023-06-23 19:23:33,markicob pensil alis gratis dari hasil purchase di prj,"['markicob', 'pensil', 'alis', 'gratis', 'hasil', 'purchase', 'prj']",7,positive
5542,0,0,0,76,@rifkadwiyanti,Gua yg semager ini buat desek2an diajakin nonton konser ke prj? Bisa gilak gaksi gua?,2023-06-23 19:23:33,aku yang semager ini buat desekan diajak menonton konser ke prj bisa gila enggak sih aku,"['semager', 'desekan', 'ajak', 'tonton', 'konser', 'prj', 'gila', 'sih']",-7,negative
5543,0,0,0,33,@kleeopatra90,"Ini event lucu2 bgt dah, kaya jakarta fair",2023-06-23 19:23:22,ini event lucu banget sudah kayak jakarta fair,"['event', 'lucu', 'banget', 'kayak', 'jakarta', 'fair']",4,positive
5544,0,0,0,434,@annladxa,padahal niat hati ingin menyusul mas force ke PRJ tapi apalah daya gue masih lembur di kantor TT udah nggak ada tenaga ini ke kemayoran....,2023-06-23 19:17:51,padahal niat hati ingin menyusul mas force ke prj tapi apalah daya aku masih lembur di kantor tt sudah tidak ada tenaga ini ke kemayoran,"['niat', 'hati', 'susul', 'mas', 'force', 'prj', 'apa', 'daya', 'lembur', 'kantor', 'tt', 'tenaga', 'mayor']",-2,negative
5546,0,0,0,61,@jjeyha,Aku besok mau ke PRJ. Ada yang mau jastippp??,2023-06-23 19:16:14,saya besok mau ke prj ada yang mau jasa titip,"['besok', 'prj', 'jasa', 'titip']",4,positive
5547,0,0,0,71,@Lukman291020,"23-06-2023 pertama kali ke PRJ, sholat ke mushollah. Lah selesai sholat sepatunya malah di gondol orang",2023-06-23 19:16:03,pertama kali ke prj salat ke mushollah lah selesai salat sepatunya bahkan di gondol orang,"['kali', 'prj', 'salat', 'mushollah', 'selesai', 'salat', 'sepatu', 'gondol', 'orang']",15,positive
5548,0,0,0,164,@zebeuntin,prj tuh emang guest starnya siapa dah hari ini.. benyamin suaeb macet banget,2023-06-23 19:14:58,prj itu memang guest starnya siapa sudah hari ini benyamin suaeb macet banget,"['prj', 'guest', 'starnya', 'benyamin', 'suaeb', 'macet', 'banget']",0,neutral
5549,0,0,0,59,@timtamchocoo,Prj se crowded itu napa orang2 pada pengen kesana dah. Mending tidur dikosan,2023-06-23 19:14:39,prj se crowded itu kenapa orang pada mau kesana sudah lebih baik tidur dikosan,"['prj', 'crowded', 'orang', 'kesana', 'tidur', 'dikosan']",1,positive
5550,0,1,0,97,@carrotcaketuku,di prj pasti banyak plan plan pak sopir,2023-06-23 19:08:56,di prj pasti banyak plan plan pak sopir,"['prj', 'plan', 'plan', 'sopir']",0,neutral
5551,0,0,0,65,@lovepusss,Superman is dead Jakarta fair   Kok ya pas g di jkt ,2023-06-23 19:04:48,superman is dead jakarta fair kok iya pas tidak di jakarta,"['superman', 'is', 'dead', 'jakarta', 'fair', 'iya', 'pas', 'jakarta']",6,positive
5552,0,1,0,143,@streshidup,daritadi kk gw ngajakin ke prj besok trus gw kek ngapain sih. trus i found out besok rc tampil ,2023-06-23 19:04:25,dari tadi kakak aku mengajak ke prj besok terus aku kayak sedang apa sih terus saya found out besok rc tampil,"['kakak', 'ajak', 'prj', 'besok', 'kayak', 'sih', 'found', 'out', 'besok', 'rc', 'tampil']",-4,negative
5553,0,0,0,48,@ygdicarihilang,"ini sg orang"" kalo ga ke prj pasti muncak, kan mw jg",2023-06-23 19:01:56,ini sg orang jika tidak ke prj pasti muncak kan now watching juga,"['sg', 'orang', 'prj', 'muncak', 'now', 'watching']",0,neutral
5554,1,2,0,1105,@bupudipi_,"Sensasi PRJ kayak mana, sihhh? Ajimumpung ke Jakarta, kan. Mau dispill makanan atau spot yang wajib banget dikunjungi di area PRJ, gitu.   Btw, PRJ ada jam operasionalnya nggak?",2023-06-23 19:00:56,sensasi prj seperti mana sih ajimumpung ke jakarta kan mau dispill makanan atau spot yang wajib banget dikunjungi di area prj begitu ngomong-ngomong prj ada jam operasionalnya tidak,"['sensasi', 'prj', 'sih', 'ajimumpung', 'jakarta', 'dispill', 'makan', 'spot', 'wajib', 'banget', 'kunjung', 'area', 'prj', 'ngomong-ngomong', 'prj', 'jam', 'operasional']",-3,negative
5555,3,3,0,173,@AlexandriOda,Pengen ke PRJ tapi gak ada bolone takut ngang ngeng ngong disananya ,2023-06-23 19:00:38,mau ke prj tapi enggak ada bolone takut ngang ngeng ngong disananya,"['prj', 'bolone', 'takut', 'ngang', 'ngeng', 'ngong', 'sana']",-6,negative
5556,0,0,0,363,@annladxa,mas force lagi di PRJ gaes hahahaha,2023-06-23 18:59:43,mas force lagi di prj guys haha,"['mas', 'force', 'prj', 'guys', 'haha']",3,positive
5557,0,0,0,9,@ilhamwibowos,Ke prj weekend adalah hal paling tdk worth it,2023-06-23 18:57:51,ke prj akhir pekan adalah hal paling tidak bernilai itu,"['prj', 'pekan', 'nila']",2,positive
5558,0,0,0,37,@riefrmn,Lagian ngapain sik ke prj dijumat malam -_-,2023-06-23 18:55:56,lagian sedang apa sih ke prj dijumat malam,"['sih', 'prj', 'jumat', 'malam']",1,positive
5559,0,0,0,39,@moondylight,Besok aku mau ke PRJ. Ada yang mau jastipppp???,2023-06-23 18:55:06,besok saya mau ke prj ada yang mau jasa titip,"['besok', 'prj', 'jasa', 'titip']",4,positive
5560,0,0,0,221,@cntryroad,"ko orang"" suka ke prj ya   aku sejam udah ga betah bgt",2023-06-23 18:53:01,kok orang suka ke prj iya saya sejam sudah tidak betah banget,"['orang', 'suka', 'prj', 'iya', 'jam', 'betah', 'banget']",5,positive
5561,0,2,0,118,@agtrmdhnt,Temen kalian ada yang gila2 prj kaya dia ga?  @thatisne,2023-06-23 18:52:34,teman kalian ada yang gila prj kayak dia tidak,"['teman', 'gila', 'prj', 'kayak']",-5,negative
5562,0,1,0,242,@orsonlebaran,PRJ gasskeun !,2023-06-23 18:52:02,prj tidak keun,"['prj', 'keun']",0,neutral
5563,0,0,0,40,@nocturnaliens,seumur2 setiap ke prj sama keluarga melulu,2023-06-23 18:50:32,seumur setiap ke prj sama keluarga melulu,"['umur', 'prj', 'keluarga', 'melulu']",0,neutral
5564,0,1,0,196,@selimuthangatmu,apa aku nonton the adams sendirian ya di prj?,2023-06-23 18:49:02,apa saya menonton the adams sendirian iya di prj,"['tonton', 'the', 'adams', 'iya', 'prj']",-4,negative
5565,0,1,0,146,@mrifqisofyan,Temen kantor mau ke PRJ bikin itinerary dulu sama bikin maps jalannya nanti kemana kemana aja ,2023-06-23 18:48:42,teman kantor mau ke prj buat itinerary dulu sama buat maps jalannya nanti kemana kemana saja,"['teman', 'kantor', 'prj', 'itinerary', 'maps', 'jalan', 'mana', 'mana']",2,positive
5566,0,1,0,102,@stravvbearies,"im in prj, going to kampung hantu?",2023-06-23 18:40:53,im ini prj pergi tryout kampung hantu,"['im', 'prj', 'pergi', 'tryout', 'kampung', 'hantu']",-3,negative
5567,0,0,0,25,@nurftr98,"Hayuk prj besok, aku sendirian",2023-06-23 18:39:35,hayuk prj besok saya sendirian,"['hayuk', 'prj', 'besok']",0,neutral
5568,0,0,0,41,@Z_Carter_1,"Gue gabut banget NAJONG, tadinya mau jalan ke prj malah ujungnya bikin thread terkait PADG ",2023-06-23 18:38:53,aku bosan banget najong tadinya mau jalan ke prj bahkan ujungnya buat thread terkait padg,"['bosan', 'banget', 'najong', 'jalan', 'prj', 'ujung', 'thread', 'kait', 'padg']",-2,negative
5569,0,0,0,67,@Sallmaamany,Ya Allah ngidam pgn kerak telor yg beli di PRJ ,2023-06-23 18:37:53,iya allah mengidam pengen kerak telur yang beli di prj,"['iya', 'allah', 'idam', 'ken', 'kerak', 'telur', 'beli', 'prj']",3,positive
5570,0,0,0,50,@cchowso,males ke prj tapi rame bener,2023-06-23 18:37:08,malas ke prj tapi ramai benar,"['malas', 'prj', 'ramai']",-8,negative
5571,0,0,0,57,@patriciatricia_,"Pgen ke PRJ,ke haluu world,ke moja museum PKOKNYA pgen prgi ke tmpat2 itu",2023-06-23 18:35:00,pengin ke prj ke haluu world ke moja museum pokoknya pengin pergi ke tempat itu,"['pengin', 'prj', 'haluu', 'world', 'moja', 'museum', 'pokok', 'pengin', 'pergi']",-2,negative
5572,0,1,0,63,@BaniAmpang,"PRJ kapan kelar nya sih? Macet parah gajelas jalan pada di tutup, kalau ga lewat kemyoran ganjil genap",2023-06-23 18:33:48,prj kapan selesai nya sih macet parah enggak jelas jalan pada di tutup kalau tidak lewat kemyoran ganjil genap,"['prj', 'selesai', 'nya', 'sih', 'macet', 'parah', 'jalan', 'tutup', 'kemyoran', 'ganjil', 'genap']",-10,negative
5573,0,0,0,34,@__sncvye,pengen ke prj tapi males juga kesananya wkwk,2023-06-23 18:32:52,mau ke prj tapi malas juga kesananya wkwk,"['prj', 'malas', 'kesana', 'wkwk']",-6,negative
5574,1,3,0,291,@1onnly,awal bulan ke bandung atau ke PRJ??,2023-06-23 18:30:01,awal bulan ke bandung atau ke prj,"['bandung', 'prj']",-1,negative
5575,1,1,0,58,@tapigabisa,Kok ada yg mau ke prj.,2023-06-23 18:24:52,kok ada yang mau ke prj,['prj'],0,neutral
5576,0,0,0,85,@hyunjinnfelixx,Jadi bingung mau ke prj tgl 25 buat noraebang atau engga  (gk isi gform),2023-06-23 18:20:40,jadi bingung mau ke prj tanggal buat noraebang atau enggak gak isi gform,"['bingung', 'prj', 'tanggal', 'noraebang', 'gak', 'isi', 'gform']",-9,negative
5577,0,0,0,143,@vikiagstiana,"gila jalanan gue balik kerja macet bangt, udah tadi nya gara2 prj, skrng tambang mau ada arena balap. jadi jalanan pada di tutup",2023-06-23 18:16:32,gila jalanan aku balik kerja macet banget sudah tadi nya gara prj sekarang tambang mau ada arena balap jadi jalanan pada di tutup,"['gila', 'jalan', 'kerja', 'macet', 'banget', 'nya', 'gara', 'prj', 'tambang', 'arena', 'balap', 'jalan', 'tutup']",-10,negative
5578,0,1,0,204,@blister_sushi,prj rame ya ternyata,2023-06-23 18:16:11,prj ramai iya ternyata,"['prj', 'ramai', 'iya']",-2,negative
5579,0,2,0,164,@dantidakjelas,"DO NOT GO TO JAKARTA FAIR ON FUCKING FRIDAY!!   Gilee emang itu kan jalan benyamin sueb lebar banget, bisa-bisanya dong itu jalanan macet ",2023-06-23 18:11:56,di belum go tryout jakarta fair on fucking friday gilee memang itu kan jalan benyamin sueb lebar banget bisa bisanya dong itu jalanan macet,"['go', 'tryout', 'jakarta', 'fair', 'on', 'fucking', 'friday', 'gilee', 'jalan', 'benyamin', 'sueb', 'lebar', 'banget', 'bisa', 'jalan', 'macet']",3,positive
5580,0,1,0,76,@heeclart,"besok ak ke prj, kalo ada yg mau cod pc/doll disana sama ak bisa yhh tp cuma jajanan yg on hand aja ",2023-06-23 18:05:04,besok aku ke prj jika ada yang mau cod pc doll di sana sama aku bisa yhh tapi cuma jajanan yang on hand saja,"['besok', 'prj', 'cod', 'pc', 'doll', 'yhh', 'jajan', 'on', 'hand']",0,neutral
5581,0,10,0,613,@sunnewies,ni gada yg buka jastip prj apa yak wkwkwk,2023-06-23 18:01:12,ini tidak ada yang buka jasa titip prj apa iya wkwk,"['buka', 'jasa', 'titip', 'prj', 'iya', 'wkwk']",4,positive
5582,0,0,0,86,@sindhyy,PRJ macetnya ga ngotak juancok,2023-06-23 18:00:10,prj macetnya tidak ngotak juancok,"['prj', 'macet', 'ngotak', 'juancok']",0,neutral
5583,1,0,0,115,@akcantipp,"maaf ya mas2 league di prj, semoga km gak diomelin PIC km yaaa hiks",2023-06-23 17:58:42,maaf iya mas league di prj semoga kamu enggak diomelin picture kamu iya hiks,"['maaf', 'iya', 'mas', 'league', 'prj', 'moga', 'diomelin', 'picture', 'iya', 'hiks']",-2,negative
5584,0,0,0,59,@yulihmm,Pngn ke prj dehhhhhh;(,2023-06-23 17:50:28,pengin ke prj deh,"['pengin', 'prj', 'deh']",0,neutral
5587,0,0,0,89,@muramasa_ka,aduh bingung tggl 9 nnti mending konser prj apa awayday di bandung,2023-06-23 17:47:27,aduh bingung tggl nanti lebih baik konser prj apa awayday di bandung,"['aduh', 'bingung', 'tggl', 'konser', 'prj', 'awayday', 'bandung']",-5,negative
5588,0,0,0,46,@yellowishjade,Siapa mau nemenin ak nonton mbak Nadin di PRJ tanggal 4 ,2023-06-23 17:47:14,siapa mau menemani aku menonton mbak nadin di prj tanggal,"['tani', 'tonton', 'mbak', 'nadin', 'prj', 'tanggal']",-8,negative
5589,0,0,0,128,@circle90_bunny,Buset PRJ macetnya ,2023-06-23 17:45:20,buset prj macetnya,"['buset', 'prj', 'macet']",0,neutral
5590,0,0,0,118,@cxrxlxxnblue,wkwkwkwk dah gila emang senin senin mau ke prj nonton maliq. sukses deh.,2023-06-23 17:39:20,wkwk sudah gila memang senin senin mau ke prj menonton maliq sukses deh,"['wkwk', 'gila', 'senin', 'senin', 'prj', 'tonton', 'maliq', 'sukses', 'deh']",-5,negative
5591,0,3,0,180,@faavorable,"Pengen ke PRJ tapi gua kalo kesana nggak akan cukup duit sedikit, laper mata.",2023-06-23 17:36:38,mau ke prj tapi aku jika kesana tidak akan cukup duit sedikit lapar mata,"['prj', 'kesana', 'duit', 'lapar', 'mata']",-7,negative
5592,0,2,0,110,@cyeunike,"Sekedar ingpo aja ini mah ygy, lo pd yg mau ke PRJ hr ini mending reschedule dah wkwkwkwk Lo liat jalanan kemayoran BUSEDDDDDDDD. Duarduarduarrr Kgk gerak sana sini coyyy:)))",2023-06-23 17:36:28,sekadar ingpo saja ini adalah ygy kamu pada yang mau ke prj hari ini lebih baik reschedule sudah wkwk kamu lihat jalanan kemayoran bused duarduarduar tidak gerak sana sini coy,"['ingpo', 'ygy', 'prj', 'reschedule', 'wkwk', 'lihat', 'jalan', 'mayor', 'bused', 'duarduarduar', 'gerak', 'coy']",3,positive
5593,0,1,0,65,@auliasbrna,"Jujur pengen ke PRJ, tapi aku sesak nafas kalo liat orang segitu banyaknya Sebuah problem",2023-06-23 17:35:11,jujur mau ke prj tapi saya sesak nafas jika lihat orang sebegitu banyaknya sebuah masalah,"['jujur', 'prj', 'sesak', 'nafas', 'lihat', 'orang', 'banyak']",1,positive
5594,0,0,0,57,@SirHernandeZz,masa yg cosplay sasuke di prj item,2023-06-23 17:35:00,masa yang cosplay sasuke di prj hitam,"['cosplay', 'sasuke', 'prj', 'hitam']",-4,negative
5595,0,0,0,18,@shyaa_sn,kok jadi mau main ke PRJ yahh,2023-06-23 17:31:32,kok jadi mau main ke prj ya,"['main', 'prj', 'ya']",0,neutral
5596,0,0,0,30,@aurlris,"coba, yang pengen ke prj angkat tangan? ",2023-06-23 17:27:38,coba yang mau ke prj angkat tangan,"['coba', 'prj', 'angkat', 'tangan']",5,positive
5597,0,0,0,29,@aurlris,kalau aku bilang mau ke prj dikasih izin ga ya? siapa tau langsung sehat walafiat,2023-06-23 17:27:03,kalau saya bilang mau ke prj dikasih izin tidak iya siapa tahu langsung sehat walafiat,"['bilang', 'prj', 'kasih', 'izin', 'iya', 'langsung', 'sehat', 'walafiat']",5,positive
5598,0,0,0,216,@onesadjellybean,Sumpah pengen ke prj lg karena ternyata sebanyak itu yg blm gua temuin kemaren ,2023-06-23 17:24:04,sumpah mau ke prj lagi karena ternyata sebanyak itu yang belum aku temuin kemarin,"['sumpah', 'prj', 'temuin', 'kemarin']",0,neutral
5599,0,0,0,18,@lettucegour,Tumben nih mama ga ada ngomong tentang prj,2023-06-23 17:20:23,tumben ini ibu tidak ada bicara tentang prj,"['tumben', 'bicara', 'prj']",-2,negative
5601,0,0,0,56,@jwonw,sumpah ud pening sumpek mual bgt pgn me time pgn main sm tmn tmn pgn jajan pgn ke prj tp beban ak blm ada yg ilang satupun alias ya gbs seneng seneng sblm smuanya beresssssss,2023-06-23 17:14:36,sumpah sudah pening sempit mual banget pengen me time pengen main sama teman teman pengen jajan pengen ke prj tapi beban aku belum ada yang hilang satupun alias iya tidak bisa senang senang seblum semuanya beres,"['sumpah', 'pening', 'sempit', 'mual', 'banget', 'ken', 'me', 'time', 'ken', 'main', 'teman', 'teman', 'ken', 'jajan', 'ken', 'prj', 'beban', 'hilang', 'satu', 'alias', 'iya', 'senang', 'senang', 'seblum', 'beres']",-11,negative
5602,0,0,0,241,@septania07,"Mau berburu freebies di PRJ, ke booth mana lagi ya selain Npure sama Salsa ?",2023-06-23 17:13:19,mau berburu freebies di prj ke booth mana lagi iya selain npure sama salsa,"['buru', 'freebies', 'prj', 'booth', 'iya', 'npure', 'salsa']",-2,negative
5605,0,0,1,105,@aingbukanmaung,"Libur 2 minggu bingung mau ngapain. Mau jalan tapi ga ada temennya :(   Pdhl gue mau jalan ke pameran titan, prj, waterboom, dll :(",2023-06-23 17:08:45,libur minggu bingung mau sedang apa mau jalan tapi tidak ada temannya padahal aku mau jalan ke pameran titan prj waterboom dan lain-lain,"['libur', 'minggu', 'bingung', 'jalan', 'teman', 'jalan', 'pamer', 'titan', 'prj', 'waterboom', 'lain']",-4,negative
5606,0,1,0,185,@berrsulang,siapa yg orang jkt tapi gapernah kr prj????,2023-06-23 17:01:28,siapa yang orang jakarta tapi enggak pernah kira prj,"['orang', 'jakarta', 'prj']",0,neutral
5607,0,1,0,329,@a_rdty,"Ini kosan gw kedampak penuh karena pekerja prj nyari housing, tp agak aneh ya kalo budgetnya mepet mereka kaya ngatur pembayaran sendiri.. tadinya mau gw tolakin aja jujur tp kata mama lumayan duitnya buat korban",2023-06-23 16:57:08,ini indekos aku kedampak penuh karena pekerja prj mencari housing tapi agak aneh iya jika budgetnya dekat sekali mereka kayak mengatur pembayaran sendiri tadinya mau aku tolakin saja jujur tapi kata ibu lumayan duitnya buat korban,"['indekos', 'dampak', 'penuh', 'kerja', 'prj', 'cari', 'housing', 'aneh', 'iya', 'budgetnya', 'kayak', 'atur', 'bayar', 'tolakin', 'jujur', 'lumayan', 'duit', 'korban']",-22,negative
